_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
669518f802bcf6b286d4a5b2, Auris,2014,12450,Automatic,46694,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5be, Auris,2017,13995,Automatic,28498,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a5c9, Auris,2017,14995,Automatic,54676,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5cb, Auris,2014,7290,Manual,51996,Diesel,0,74.3,1.4
669518f802bcf6b286d4a5e5, Auris,2017,14995,Automatic,32000,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a5ec, Auris,2018,17495,Automatic,19628,Hybrid,135,65.6,1.8
669518f802bcf6b286d4a5ed, Auris,2016,9995,Manual,25234,Petrol,30,58.9,1.2
669518f802bcf6b286d4a5f4, Auris,2016,12724,Automatic,38254,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a5ff, Auris,2017,18450,Automatic,10526,Hybrid,135,70.6,1.8
669518f802bcf6b286d4a615, Auris,2017,14790,Automatic,28350,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a616, Auris,2014,12000,Automatic,12780,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a625, Auris,2016,8990,Manual,23567,Diesel,20,67.3,1.6
669518f802bcf6b286d4a641, Auris,2016,12995,Automatic,19102,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a64c, Auris,2015,13465,Automatic,11153,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a64f, Auris,2007,1599,Manual,107000,Petrol,235,39.8,1.6
669518f802bcf6b286d4a653, Auris,2014,6995,Manual,31000,Petrol,145,46.3,1.6
669518f802bcf6b286d4a69b, Auris,2014,12975,Automatic,55584,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a6a4, Auris,2016,8961,Manual,22367,Petrol,30,58.9,1.2
669518f802bcf6b286d4a6c3, Auris,2015,10493,Automatic,52000,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a6cc, Auris,2018,15549,Automatic,16238,Hybrid,135,68.8,1.8
669518f802bcf6b286d4a6dd, Auris,2009,3990,Manual,44000,Petrol,190,43.5,1.6
669518f802bcf6b286d4a6e5, Auris,2015,12000,Automatic,25000,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a716, Auris,2017,14000,Automatic,35633,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a719, Auris,2017,13800,Automatic,65442,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a727, Auris,2015,7980,Manual,24000,Petrol,125,51.4,1.3
669518f802bcf6b286d4a728, Auris,2017,14500,Automatic,50795,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a736, Auris,2016,13494,Automatic,26157,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a747, Aygo,2015,6495,Manual,33931,Petrol,0,69,1
669518f802bcf6b286d4a761, Aygo,2019,10995,Manual,355,Petrol,145,57.7,1
669518f802bcf6b286d4a768, Aygo,2017,7998,Manual,11468,Petrol,150,68.9,1
669518f802bcf6b286d4a783, Aygo,2017,7998,Manual,15197,Petrol,145,68.9,1
669518f802bcf6b286d4a786, Aygo,2017,6998,Manual,13423,Petrol,145,69,1
669518f802bcf6b286d4a78d, Aygo,2017,8998,Manual,12445,Petrol,145,68.9,1
669518f802bcf6b286d4a796, Aygo,2017,8498,Manual,16544,Petrol,145,68.9,1
669518f802bcf6b286d4a3f0, Yaris,2017,10991,Automatic,15562,Petrol,30,58,1.3
669518f802bcf6b286d4a404, Yaris,2017,9250,Manual,25582,Petrol,145,58.9,1.5
669518f802bcf6b286d4a423, Yaris,2016,11880,Automatic,31590,Hybrid,0,78,1.5
669518f802bcf6b286d4a43f, Yaris,2017,10990,Automatic,25000,Petrol,150,60.1,1.5
669518f802bcf6b286d4a442, Yaris,2016,10500,Automatic,51102,Other,0,78,1.5
669518f802bcf6b286d4a468, Yaris,2011,5990,Manual,38000,Petrol,125,51.4,1.3
669518f802bcf6b286d4a46a, Yaris,2013,8299,Automatic,15134,Petrol,30,55.4,1.3
669518f802bcf6b286d4a480, Auris,2015,13000,Automatic,38876,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a49b, Auris,2017,9998,Manual,14425,Petrol,30,58.9,1.2
669518f802bcf6b286d4a4b0, Auris,2017,14998,Automatic,21202,Hybrid,135,72.4,1.8
669518f802bcf6b286d4a4b2, Auris,2017,9998,Manual,26677,Petrol,150,58.9,1.2
669518f802bcf6b286d4a4c0, Auris,2018,14770,Automatic,19365,Hybrid,135,68.8,1.8
669518f802bcf6b286d4a4d3, Auris,2016,8498,Manual,45495,Diesel,20,65.7,1.6
669518f802bcf6b286d4a4d8, Auris,2013,5995,Manual,55045,Petrol,150,46.3,1.6
669518f802bcf6b286d4a4e0, Auris,2017,13890,Automatic,15000,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a4e6, Auris,2015,12495,Automatic,33203,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a4e8, Auris,2017,10495,Manual,38716,Petrol,145,58.9,1.2
669518f802bcf6b286d4a500, Auris,2015,11790,Automatic,47474,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a513, Auris,2016,11990,Automatic,15459,Petrol,125,53.3,1.2
669518f802bcf6b286d4a51a, Auris,2018,17190,Automatic,22382,Hybrid,140,65.6,1.8
669518f802bcf6b286d4a52f, Auris,2017,11695,Automatic,10106,Petrol,145,61.4,1.2
669518f802bcf6b286d4a552, Auris,2014,9698,Automatic,58017,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a55f, Auris,2017,11691,Manual,8479,Petrol,125,52.3,1.2
669518f802bcf6b286d4a567, Auris,2014,13995,Automatic,32286,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a571, Auris,2013,7299,Manual,45285,Petrol,150,46.3,1.6
669518f802bcf6b286d4a57b, Auris,2017,9491,Manual,45390,Petrol,145,58.9,1.2
669518f802bcf6b286d4a582, Auris,2017,17796,Automatic,7126,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5a0, Auris,2013,6622,Manual,41959,Petrol,145,47.9,1.6
669518f802bcf6b286d4a5b7, Auris,2017,11990,Automatic,42136,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a5e7, Auris,2019,17995,Automatic,13250,Hybrid,135,65.6,1.8
669518f802bcf6b286d4a607, Auris,2016,15995,Automatic,44496,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a610, Auris,2014,12000,Automatic,36453,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a62d, Auris,2015,15791,Automatic,24984,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a63e, Auris,2016,11968,Automatic,9976,Petrol,20,61.4,1.2
669518f802bcf6b286d4a64b, Auris,2017,13901,Automatic,25504,Hybrid,140,78.5,1.8
669518f802bcf6b286d4a651, Auris,2019,15814,Automatic,11928,Hybrid,135,68.8,1.8
669518f802bcf6b286d4a658, Auris,2015,10499,Manual,8962,Diesel,20,65.7,1.6
669518f802bcf6b286d4a65f, Auris,2015,8199,Manual,50119,Petrol,30,58.9,1.2
669518f802bcf6b286d4a67d, Auris,2018,17795,Automatic,19668,Hybrid,135,65.6,1.8
669518f802bcf6b286d4a697, Auris,2014,7275,Manual,44171,Diesel,20,72.4,1.4
669518f802bcf6b286d4a69a, Auris,2013,8495,Manual,22900,Petrol,145,46.3,1.6
669518f802bcf6b286d4a6a6, Auris,2009,3250,Manual,84300,Petrol,200,43.5,1.6
669518f802bcf6b286d4a6b2, Auris,2016,13950,Automatic,23589,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a6b9, Auris,2017,11793,Manual,14686,Petrol,145,52.3,1.2
669518f802bcf6b286d4a6bd, Auris,2015,11995,Automatic,11270,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a6e6, Auris,2016,14995,Automatic,36000,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a6ed, Auris,2014,10000,Manual,23743,Petrol,145,46.3,1.6
669518f802bcf6b286d4a70a, Auris,2014,11000,Automatic,54669,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a712, Auris,2016,13400,Automatic,24610,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a72f, Auris,2017,14995,Automatic,14599,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a731, Auris,2011,8995,Automatic,42357,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a739, Auris,2011,9995,Automatic,11850,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a73a, Auris,2016,15495,Automatic,33430,Other,0,76.4,1.8
669518f802bcf6b286d4a745, Aygo,2017,7650,Manual,12134,Petrol,0,68.9,1
669518f802bcf6b286d4a74d, Aygo,2017,7498,Manual,14257,Petrol,145,68.9,1
669518f802bcf6b286d4a77b, Aygo,2016,6498,Manual,23901,Petrol,0,69,1
669518f802bcf6b286d4a77e, Aygo,2016,6498,Manual,25065,Petrol,0,69,1
669518f802bcf6b286d4a794, Aygo,2017,7698,Manual,13166,Petrol,145,68.9,1
669518f802bcf6b286d4a79e, Aygo,2018,7990,Manual,10164,Petrol,145,68.9,1
669518f802bcf6b286d4a7b4, Aygo,2019,9998,Manual,2519,Petrol,145,56.5,1
669518f802bcf6b286d4a7cd, Aygo,2016,6698,Manual,24183,Petrol,0,69,1
669518f802bcf6b286d4a7dc, Aygo,2018,7170,Manual,10018,Petrol,145,69,1
669518f802bcf6b286d4a7ff, Aygo,2016,8450,Manual,12935,Petrol,0,69,1
669518f802bcf6b286d4a827, Aygo,2017,7750,Manual,11730,Petrol,0,68.9,1
669518f802bcf6b286d4a3e4, Yaris,2017,11495,Automatic,5406,Petrol,30,58,1.3
669518f802bcf6b286d4a3f5, Yaris,2014,9991,Automatic,62885,Hybrid,0,76.3,1.5
669518f802bcf6b286d4a3f7, Yaris,2019,16650,Automatic,12500,Hybrid,135,67.3,1.5
669518f802bcf6b286d4a3fd, Yaris,2014,8440,Automatic,19000,Petrol,30,55,1.3
669518f802bcf6b286d4a409, Yaris,2019,12000,Manual,5058,Petrol,145,47.9,1.5
669518f802bcf6b286d4a412, Yaris,2016,10500,Automatic,33307,Hybrid,0,86,1.5
669518f802bcf6b286d4a413, Yaris,2019,11795,Manual,5000,Petrol,145,47.9,1.5
669518f802bcf6b286d4a42a, Yaris,2016,10600,Automatic,22931,Hybrid,0,86,1.5
669518f802bcf6b286d4a42e, Yaris,2014,6390,Manual,31683,Petrol,125,52.3,1.3
669518f802bcf6b286d4a444, Yaris,2012,6495,Automatic,65069,Petrol,30,55.4,1.3
669518f802bcf6b286d4a45a, Yaris,2017,9495,Manual,23160,Petrol,30,58,1.3
669518f802bcf6b286d4a45f, Yaris,2017,9695,Manual,11872,Petrol,30,58,1.3
669518f802bcf6b286d4a469, Yaris,2014,6999,Manual,45678,Petrol,30,55,1.3
669518f802bcf6b286d4a46e, Yaris,2016,9499,Manual,19176,Petrol,30,55,1.3
669518f802bcf6b286d4a471, Yaris,2019,15250,Automatic,4126,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a487, Auris,2013,13995,Automatic,12208,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a4a7, Auris,2016,8498,Manual,54815,Petrol,125,52.3,1.2
669518f802bcf6b286d4a4b1, Auris,2014,11490,Automatic,48125,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a4bd, Auris,2017,14990,Automatic,10687,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a4d2, Auris,2017,14998,Automatic,16565,Hybrid,140,78.5,1.8
669518f802bcf6b286d4a4da, Auris,2017,11700,Automatic,63996,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a4ee, Auris,2017,11250,Manual,11529,Petrol,30,58.9,1.2
669518f802bcf6b286d4a4fd, Auris,2017,14490,Automatic,24329,Hybrid,135,72.4,1.8
669518f802bcf6b286d4a514, Auris,2017,13990,Automatic,26082,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a523, Auris,2017,18995,Automatic,9635,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a531, Auris,2016,13990,Automatic,30787,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a537, Auris,2018,11995,Manual,20508,Petrol,150,52.3,1.2
669518f802bcf6b286d4a539, Auris,2014,6291,Manual,62000,Petrol,150,47.9,1.6
669518f802bcf6b286d4a53c, Auris,2016,13490,Automatic,40724,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a55e, Auris,2017,11500,Automatic,9275,Petrol,20,61.4,1.2
669518f802bcf6b286d4a57f, Auris,2014,11873,Automatic,54106,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a598, Auris,2017,16000,Automatic,26873,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a59f, Auris,2016,12998,Automatic,30302,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a5a5, Auris,2016,14999,Automatic,13821,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a5ae, Auris,2014,10333,Automatic,52317,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a5d0, Auris,2017,19300,Automatic,24500,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5d3, Auris,2014,6499,Manual,87650,Diesel,0,74.3,1.4
669518f802bcf6b286d4a602, Auris,2017,10750,Manual,14497,Petrol,30,58.9,1.2
669518f802bcf6b286d4a604, Auris,2017,17695,Automatic,12000,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a608, Auris,2017,16450,Automatic,27974,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a61c, Auris,2016,17490,Automatic,29031,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a621, Auris,2017,14995,Automatic,44000,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a629, Auris,2013,9995,Automatic,43450,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a63d, Auris,2015,11342,Automatic,55838,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a648, Auris,2013,8881,Automatic,63774,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a66f, Auris,2015,14775,Automatic,27908,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a67a, Auris,2015,7000,Manual,68022,Petrol,30,58.9,1.2
669518f802bcf6b286d4a68f, Auris,2015,11675,Automatic,36457,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a69f, Auris,2016,9399,Manual,31229,Diesel,20,67.3,1.6
669518f802bcf6b286d4a6a0, Auris,2012,8499,Automatic,67698,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a6ba, Auris,2013,8950,Automatic,78881,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a6ca, Auris,2013,7000,Manual,27148,Petrol,125,51.4,1.3
669518f802bcf6b286d4a6ce, Auris,2018,18495,Automatic,16442,Hybrid,135,65.6,1.8
669518f802bcf6b286d4a6d6, Auris,2014,11795,Automatic,60880,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a6d8, Auris,2017,12000,Automatic,86980,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a6e2, Auris,2011,6800,Automatic,67437,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a6e3, Auris,2017,16995,Automatic,22192,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a6ef, Auris,2013,10490,Automatic,29935,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a6fe, Auris,2017,15550,Automatic,8963,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a70b, Auris,2014,11400,Automatic,49626,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a72c, Auris,2016,14150,Automatic,21544,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a73d, Auris,2015,12799,Automatic,26622,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a73e, Auris,2017,15694,Automatic,8613,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a746, Aygo,2016,6999,Manual,21123,Petrol,0,69,1
669518f802bcf6b286d4a3d0, Yaris,2015,6890,Manual,33430,Petrol,0,66,1
669518f802bcf6b286d4a3d1, Yaris,2015,10790,Automatic,27969,Hybrid,0,86,1.5
669518f802bcf6b286d4a3d2, Yaris,2017,9150,Manual,13242,Petrol,30,58,1.3
669518f802bcf6b286d4a3d4, Yaris,2017,12840,Automatic,23125,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a3d8, Yaris,2017,11490,Automatic,30760,Hybrid,0,86,1.5
669518f802bcf6b286d4a3f1, Yaris,2017,10790,Automatic,11071,Petrol,30,58,1.3
669518f802bcf6b286d4a3f8, Yaris,2006,2750,Manual,48000,Petrol,165,47.1,1.3
669518f802bcf6b286d4a3f9, Yaris,2006,2490,Manual,62000,Diesel,30,62.8,1.4
669518f802bcf6b286d4a3fc, Yaris,2016,11795,Automatic,20000,Hybrid,0,78,1.5
669518f802bcf6b286d4a41d, Yaris,2015,9500,Automatic,26986,Hybrid,0,86,1.5
669518f802bcf6b286d4a43b, Yaris,2017,10998,Automatic,25613,Petrol,145,60.1,1.5
669518f802bcf6b286d4a450, Yaris,2017,12995,Automatic,20115,Hybrid,0,78,1.5
669518f802bcf6b286d4a453, Yaris,2019,15495,Automatic,5000,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a455, Yaris,2019,13594,Manual,4061,Petrol,145,47.9,1.5
669518f802bcf6b286d4a458, Yaris,2017,10995,Automatic,39066,Petrol,150,60.1,1.5
669518f802bcf6b286d4a463, Yaris,2017,13994,Automatic,12834,Hybrid,0,78,1.5
669518f802bcf6b286d4a467, Yaris,2019,15250,Automatic,3959,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a474, Yaris,2019,15250,Automatic,4193,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a48c, Auris,2014,11498,Automatic,22409,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a48e, Auris,2015,11498,Automatic,43451,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a491, Auris,2015,12890,Automatic,21432,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a492, Auris,2015,7995,Manual,66532,Diesel,20,67.3,1.6
669518f802bcf6b286d4a4a3, Auris,2015,8998,Manual,12896,Petrol,125,51.4,1.3
669518f802bcf6b286d4a4aa, Auris,2014,13298,Automatic,30827,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a4bf, Auris,2016,8995,Manual,47000,Diesel,0,83.1,1.4
669518f802bcf6b286d4a4e5, Auris,2015,10888,Automatic,38441,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a4ef, Auris,2016,14000,Automatic,14761,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a4f0, Auris,2016,12998,Automatic,46162,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a508, Auris,2018,17695,Automatic,15100,Hybrid,140,65.6,1.8
669518f802bcf6b286d4a51e, Auris,2014,7600,Manual,42381,Petrol,125,51.4,1.3
669518f802bcf6b286d4a53d, Auris,2015,13490,Automatic,36801,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a55b, Auris,2015,12495,Automatic,25699,Hybrid,0,80.7,1.8
669518f802bcf6b286d4a570, Auris,2016,8500,Manual,52482,Diesel,20,65.7,1.6
669518f802bcf6b286d4a574, Auris,2017,14998,Automatic,45751,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a580, Auris,2017,16872,Automatic,27055,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a581, Auris,2017,16791,Automatic,29201,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a587, Auris,2013,10091,Automatic,44366,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a59a, Auris,2017,14999,Automatic,14899,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a5a6, Auris,2014,12999,Automatic,20447,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a5c2, Auris,2016,12995,Automatic,40133,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a5e1, Auris,2015,10995,Automatic,56000,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a5e4, Auris,2013,12995,Automatic,36919,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a5ef, Auris,2017,17628,Automatic,25000,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5f2, Auris,2017,11999,Manual,22458,Petrol,30,58.9,1.2
669518f802bcf6b286d4a5fa, Auris,2015,13450,Automatic,46817,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a60a, Auris,2015,12000,Automatic,82195,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a62e, Auris,2017,14991,Automatic,41000,Hybrid,140,78.5,1.8
669518f802bcf6b286d4a64a, Auris,2016,9717,Manual,31280,Petrol,30,58.9,1.2
669518f802bcf6b286d4a650, Auris,2011,7995,Automatic,40000,Petrol,0,70.6,1.8
669518f802bcf6b286d4a675, Auris,2017,16995,Automatic,21875,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a680, Auris,2014,11773,Automatic,50280,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a6a7, Auris,2017,13799,Automatic,23418,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a6a9, Auris,2009,2991,Manual,91379,Petrol,150,48.7,1.3
669518f802bcf6b286d4a6b0, Auris,2015,12950,Automatic,13381,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a6d2, Auris,2014,9949,Automatic,66900,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a6d7, Auris,2017,13500,Automatic,59150,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a6de, Auris,2017,14849,Automatic,23746,Hybrid,140,78.5,1.8
669518f802bcf6b286d4a6e1, Auris,2014,9600,Automatic,23865,Petrol,145,48.7,1.6
669518f802bcf6b286d4a6f4, Auris,2017,17390,Automatic,11432,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a6f9, Auris,2017,14290,Automatic,30916,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a700, Auris,2014,11000,Automatic,51750,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a70d, Auris,2016,12500,Automatic,28609,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a71f, Auris,2014,11500,Automatic,24482,Petrol,0,72.4,1.8
669518f802bcf6b286d4a723, Auris,2016,17395,Automatic,18858,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a3c3, Yaris,2015,6490,Manual,41000,Petrol,0,66,1
669518f802bcf6b286d4a3c6, Yaris,2019,13400,Manual,4187,Petrol,145,47.9,1.5
669518f802bcf6b286d4a3d6, Yaris,2013,9490,Automatic,50841,Hybrid,0,80.7,1.5
669518f802bcf6b286d4a3d7, Yaris,2015,10290,Automatic,41830,Hybrid,0,78,1.5
669518f802bcf6b286d4a3e3, Yaris,2017,11495,Automatic,19775,Petrol,150,60.1,1.5
669518f802bcf6b286d4a3f3, Yaris,2017,13450,Automatic,9282,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a418, Yaris,2019,16291,Automatic,2000,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a421, Yaris,2018,9100,Automatic,54775,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a44b, Yaris,2019,13995,Automatic,1702,Petrol,145,47.9,1.5
669518f802bcf6b286d4a457, Yaris,2018,14995,Automatic,5000,Hybrid,140,76.3,1.5
669518f802bcf6b286d4a472, Yaris,2019,15250,Automatic,2789,Hybrid,135,76.3,1.5
669518f802bcf6b286d4a478, Yaris,2014,7200,Manual,28801,Petrol,30,58.9,1
669518f802bcf6b286d4a481, Auris,2014,7498,Manual,30805,Petrol,125,51.4,1.3
669518f802bcf6b286d4a48d, Auris,2016,15795,Automatic,27405,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a49c, Auris,2016,11998,Automatic,33126,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a49f, Auris,2017,11290,Automatic,11740,Petrol,20,61.4,1.2
669518f802bcf6b286d4a4a4, Auris,2017,13498,Automatic,30468,Hybrid,135,72.4,1.8
669518f802bcf6b286d4a4b6, Auris,2014,7998,Manual,32907,Petrol,145,46.3,1.6
669518f802bcf6b286d4a4bb, Auris,2016,13990,Automatic,25862,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a4c4, Auris,2017,10498,Manual,28102,Petrol,30,58.9,1.2
669518f802bcf6b286d4a4dc, Auris,2013,9995,Automatic,23000,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a4dd, Auris,2017,8998,Manual,29798,Petrol,30,58.9,1.2
669518f802bcf6b286d4a4fc, Auris,2016,10999,Automatic,72963,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a501, Auris,2017,11290,Manual,12890,Petrol,150,51.4,1.2
669518f802bcf6b286d4a515, Auris,2015,10995,Manual,31500,Petrol,125,52.3,1.2
669518f802bcf6b286d4a522, Auris,2014,11490,Automatic,35372,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a528, Auris,2015,12490,Automatic,34905,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a541, Auris,2014,12495,Automatic,17354,Hybrid,0,76.4,1.8
669518f802bcf6b286d4a548, Auris,2017,16495,Automatic,27458,Hybrid,135,65.6,1.8
669518f802bcf6b286d4a56e, Auris,2016,16000,Automatic,26961,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a576, Auris,2018,13998,Automatic,35916,Hybrid,135,68.8,1.8
669518f802bcf6b286d4a577, Auris,2015,13900,Automatic,30729,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a593, Auris,2015,12812,Automatic,53847,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5ab, Auris,2018,13490,Manual,21307,Petrol,145,51.4,1.2
669518f802bcf6b286d4a5bc, Auris,2017,13600,Automatic,47030,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a5c4, Auris,2016,17195,Automatic,13147,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a5c8, Auris,2016,10795,Manual,28879,Petrol,30,58.9,1.2
669518f802bcf6b286d4a5d5, Auris,2014,12995,Automatic,64108,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a606, Auris,2016,15495,Automatic,15100,Hybrid,0,78.5,1.8
669518f802bcf6b286d4a60e, Auris,2018,14495,Automatic,30460,Hybrid,135,68.8,1.8
669518f802bcf6b286d4a60f, Auris,2017,12250,Manual,13000,Petrol,145,58.9,1.2
669518f802bcf6b286d4a618, Auris,2015,12000,Automatic,47988,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a620, Auris,2013,10795,Automatic,51295,Hybrid,0,74.3,1.8
669518f802bcf6b286d4a638, Auris,2016,12891,Automatic,18601,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a639, Auris,2014,14495,Automatic,27721,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a63b, Auris,2017,15956,Automatic,22352,Hybrid,135,78.5,1.8
669518f802bcf6b286d4a63c, Auris,2017,15891,Automatic,24967,Hybrid,140,70.6,1.8
669518f802bcf6b286d4a660, Auris,2014,7995,Manual,14977,Petrol,145,47.9,1.6
669518f802bcf6b286d4a663, Auris,2016,8799,Manual,22594,Petrol,30,58.9,1.2
669518f802bcf6b286d4a665, Auris,2012,5458,Manual,65073,Petrol,200,42.8,1.6
669518f802bcf6b286d4a671, Auris,2014,14275,Automatic,22460,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a682, Auris,2017,10295,Manual,35459,Petrol,30,58.9,1.2
669518f802bcf6b286d4a687, Auris,2017,10761,Manual,21951,Petrol,145,58.9,1.2
669518f802bcf6b286d4a688, Auris,2015,14600,Automatic,43261,Hybrid,0,70.6,1.8
669518f802bcf6b286d4a694, Auris,2011,4999,Automatic,150000,Petrol,0,70.6,1.8
669518f802bcf6b286d4a695, Auris,2013,11975,Automatic,33738,Hybrid,0,72.4,1.8
669518f802bcf6b286d4a698, Auris,2017,17675,Automatic,16401,Hybrid,140,78.5,1.8
669518f802bcf6b286d4a6b7, Auris,2017,11793,Automatic,11200,Petrol,145,61.4,1.2
